id,safra,y,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50,VAR_51,VAR_52,VAR_53,VAR_54,VAR_55,VAR_56,VAR_57,VAR_58,VAR_59,VAR_60,VAR_61,VAR_62,VAR_63,VAR_64,VAR_65,VAR_66,VAR_67,VAR_68,VAR_69,VAR_70,VAR_71,VAR_72,VAR_73,VAR_74,VAR_75,VAR_76,VAR_77,VAR_78
9164,201405,0,0.0,0.0,0.0,0.0,25.4,438.0,,,800.0,,,,,368.0,,,4000.0,,0.0,8,,0.0,,177.8,0.0,1.0,,0.0,1.0,800.0,0.0,0.090634138151029,0.0,,,0.0,1.0,,,0.0,3.96,1.0,,0.0,,1.0,,1.0,0.0,198.03,368.0,,1800.0,2800.0,198.03,198.03,48,119.0,,0.079926420595367,3.96,,198.03,1,,,-93.0,1.0,,,0.0,438.0,0.0,0.0,594.09,,,0.0
9165,201403,0,21.0,0.0,0.0,0.0,69.96,965.0,72.35,,1000.0,420.0,11.58,,136.87,,62.64,,400.0,,0.0,10,,0.0,99.02,349.83,0.0,,559.0,0.0,,2500.0,,0.133832912727673,0.0,,57.95,,,361.86,539.0,6.0,,,,8.0,706.45,,,,,,,275.82,1000.0,1400.0,,,56,348.0,422.9,0.242879678877368,,,,0,1326.86,23.0,,,425.78,,,102.0,,,,658.09,0.0,
9166,201408,0,87.0,0.0,1.0,2.0,,319.0,87.08,58.72,995.0,,,,,319.0,22.19,,400.0,,0.0,12,,0.0,,,0.0,-2.0,,0.0,48.0,1395.0,,0.090634138151029,0.0,219.04,,1.79,48.0,480.62,,0.0,3.58,48.0,,0.0,,48.0,,48.0,7.16,89.37,319.0,66.59,2195.0,1990.0,89.37,89.37,53,,,0.219380082347677,0.0,,89.37,1,428.11,,-2.0,48.0,,,3.0,-38.0,3.0,3.0,178.74,,,3.0
9168,201407,0,0.0,0.0,0.0,0.0,,960.0,,,400.0,751.0,,,25.19,816.0,,0.0,1800.0,,0.0,10,,0.0,172.35,,0.0,437.0,,0.0,5.0,900.0,0.0,0.133832912727673,0.0,,,0.0,5.0,,125.0,6.0,5.76,14.0,,7.0,125.97,26.0,0.0,5.0,3.84,96.13,409.0,,1500.0,400.0,96.13,96.13,37,,257.0,-0.231735369185606,5.76,,96.13,0,,68.0,-9.0,5.0,787.52,4.68,0.0,645.0,0.0,1.0,288.39,741.54,25.41,1.0
9169,201408,0,21.0,0.0,0.0,0.0,39.99,423.0,,33.32,1000.0,,,,,98.0,24.99,,,,0.0,12,,0.0,,199.95,0.0,0.0,,0.0,6.0,2000.0,,0.090634138151029,0.0,99.97,,,6.0,,,0.0,,6.0,,0.0,,6.0,,6.0,8.64,,98.0,99.98,1300.0,1300.0,,144.22,50,199.0,,0.156301087833759,,,,1,200.03,,,,,,0.0,35.0,0.0,0.0,,,,0.0
9170,201406,0,60.0,0.0,0.0,5.0,,358.0,,19.99,1500.0,,40.98,,,,20.99,,1500.0,,0.0,12,,0.0,,,0.0,,277.0,0.0,,3200.0,,0.090634138151029,0.0,79.96,204.97,,,,,0.0,,,,0.0,,,,,,,,41.98,1500.0,1500.0,,,49,,,0.079926420595367,,,,1,118.25,,,,,,,63.0,,,,,,
9171,201401,1,29.0,0.0,0.0,0.0,,900.0,,,1300.0,301.0,,,,729.0,,0.0,1300.0,,0.0,12,,0.0,74.56,,0.0,377.0,471.0,0.0,13.0,1300.0,0.0,0.133832912727673,0.0,,,5.16,13.0,,,3.0,5.16,31.0,,5.0,,31.0,0.0,12.0,5.16,128.83,344.0,,4600.0,600.0,128.83,128.83,61,,281.0,0.357323965312407,0.0,,128.83,1,,16.0,-105.0,12.0,421.98,7.38,0.0,690.0,0.0,1.0,257.66,299.39,118.06,1.0
9172,201407,0,29.0,0.0,0.0,0.0,69.97,3503.0,,,700.0,177.0,20.99,228.0,95.5,1034.0,44.07,0.0,1500.0,17.0,13.0,8,272.0,23.0,33.94,314.95,1.0,873.0,257.0,2.0,13.0,1200.0,0.0,0.133832912727673,10.0,,62.99,2.53,10.0,,246.0,12.0,,13.0,13.0,12.0,248.0,13.0,0.0,,,,481.0,183.95,3800.0,1700.0,126.38,,45,311.0,220.61,-0.0304781166421273,7.59,,126.38,0,725.11,15.0,,,179.96,7.59,0.0,148.0,0.0,0.0,,222.13,0.0,0.0
9173,201406,0,0.0,0.0,0.0,0.0,,2788.0,,,600.0,,83.17,,,,,,,36.0,17.0,12,757.0,29.0,,,0.0,,,0.0,,600.0,,0.133832912727673,12.0,,459.86,,,,,0.0,,,,0.0,,,,,,,,,600.0,600.0,,,46,,,-0.016208722718011,,,,1,2524.65,,,,,,,166.0,,,,,,
9174,201401,1,168.0,3.0,1.0,1.0,55.39,560.0,,53.58,1426.68,,,,78.4,,,,1426.68,,0.0,12,,0.0,,357.79,0.0,,,0.0,,1426.68,,0.090634138151029,0.0,267.92,,,,,392.0,0.0,,,,0.0,392.0,,,,,,,,2853.36,,,,36,356.0,,-0.231735369185606,,,,1,516.08,,,,,,,55.0,,,,,,
9176,201406,0,16.0,0.0,0.0,0.0,106.45,1041.0,45.63,,2250.0,491.0,17.97,151.0,149.71,308.0,19.98,,4000.0,,0.0,12,,0.0,203.31,365.86,0.0,1.0,130.0,0.0,1.0,2250.0,0.0,0.133832912727673,0.0,,125.79,0.0,1.0,319.41,536.0,9.0,7.34,1.0,7.0,11.0,704.56,1.0,,1.0,0.0,367.11,308.0,19.98,4250.0,2250.0,367.11,367.11,60,339.0,413.36,0.357323965312407,0.0,,367.11,0,608.05,15.0,-35.0,1.0,587.45,,0.0,67.0,0.0,0.0,1101.33,884.26,91.64,0.0
9177,201407,1,76.0,0.0,2.0,3.0,47.48,1383.0,48.58,,2628.47,552.0,,437.0,110.28,,61.69,,,,0.0,12,,0.0,222.37,189.95,8.0,,579.0,10.0,,2628.47,,0.133832912727673,0.0,,,,,340.06,357.0,8.0,,,12.0,11.0,359.85,,,,,,,213.46,2628.47,2628.47,,,41,189.0,264.8,-0.133343746407103,,,,0,283.68,18.0,,,558.72,,,148.0,,,,1108.95,0.0,
9178,201404,0,21.0,0.0,0.0,0.0,,1736.0,,9.99,560.0,454.0,,408.0,94.37,,,351.0,,43.0,8.0,12,704.0,9.0,97.52,,11.0,,471.0,12.0,,560.0,20.0,0.133832912727673,1.0,9.99,,,,,462.0,9.0,,,29.0,12.0,510.05,,0.0,,,,,,560.0,1120.0,,,47,,338.08,0.079926420595367,,,,0,,37.0,,,461.82,,,2.0,,,,336.49,0.0,
9179,201404,0,21.0,0.0,0.0,0.0,100.36,1373.0,27.19,,2000.0,289.0,57.98,739.0,34.98,586.0,50.97,,1000.0,,0.0,12,,0.0,58.15,501.86,9.0,351.0,814.0,10.0,-1.0,6070.82,0.0,0.133832912727673,0.0,,289.94,0.0,-1.0,135.95,69.0,9.0,0.0,-1.0,32.0,11.0,69.97,-1.0,,-16.0,,145.115,254.0,254.91,3600.0,3400.0,139.236,174.51,41,500.0,38.95,-0.133343746407103,0.0,,131.746666666667,0,1280.99,10.0,-1076.0,-16.0,290.79,0.0,0.0,90.0,0.0,0.0,1745.1,38.95,0.0,0.0
9180,201403,0,19.0,0.0,0.0,0.0,22.08,509.0,82.76,13.99,500.0,,30.21,,,185.0,,,600.0,,0.0,10,,0.0,,88.35,0.0,12.0,45.0,0.0,18.0,800.0,,0.090634138151029,0.0,69.99,241.68,,18.0,413.88,,0.0,0.0,18.0,,0.0,,18.0,,18.0,2.15,107.62,185.0,,1100.0,500.0,,107.62,42,88.0,,-0.0737564789495467,,,,1,140.09,,-34.0,-1.0,,,0.0,16.0,0.0,0.0,322.86,,,0.0
9181,201401,0,18.0,0.0,0.0,0.0,21.99,593.0,,,1200.0,,,,15.09,377.0,,,2000.0,,0.0,12,,0.0,,109.95,0.0,11.0,316.0,0.0,14.0,1200.0,0.0,0.133832912727673,0.0,,,10.98,14.0,,70.0,0.0,10.98,14.0,,0.0,105.63,14.0,,14.0,7.32,182.96,377.0,,2400.0,,182.96,182.96,33,109.0,23.57,-0.354107585360257,10.98,,182.96,1,,,,14.0,,,0.0,467.0,0.0,0.0,548.88,47.11,,0.0
9182,201407,0,0.0,0.0,0.0,0.0,,630.0,,22.5,1052.28,,,,107.57,,50.42,,,,0.0,12,,0.0,,,0.0,,,0.0,,1052.28,,0.133832912727673,0.0,45.0,,,,,214.0,0.0,,,,0.0,215.15,,,,,,,352.94,1052.28,1052.28,,,25,,96.15,-0.411786729965823,,,,1,682.5,,,,,,,47.0,,,,171.03,,
9183,201402,0,11.0,0.0,0.0,0.0,38.16,419.0,37.97,52.27,1200.0,,42.71,,,,14.97,,2000.0,,0.0,12,,0.0,,190.87,0.0,,309.0,0.0,,1200.0,,0.090634138151029,0.0,178.29,202.45,,,37.97,,0.0,,,,0.0,,,,,,,,47.96,2400.0,,,,43,187.0,,-0.059298901120992,,,,1,1189.49,,,,,,,3.0,,,,,,
9184,201404,0,0.0,0.0,0.0,0.0,46.01,1738.0,35.32,,1000.0,318.0,,278.0,47.38,1044.0,22.71,35.0,1600.0,5.0,8.0,12,277.0,10.0,70.47,368.08,8.0,681.0,,11.0,-1.0,1000.0,0.0,0.133832912727673,2.0,,,,,353.2,236.0,9.0,,0.0,10.0,11.0,236.92,5.0,0.0,,,,662.0,158.97,3400.0,2200.0,,,50,247.0,281.46,0.156301087833759,,,105.33,0,1162.26,9.0,-17.0,,319.89,0.0,0.0,203.0,0.0,0.0,,289.46,0.0,0.0
9185,201408,0,9.0,0.0,0.0,0.0,37.48,2933.0,35.36,22.12,1400.0,524.0,41.48,301.0,84.81,1305.0,,0.0,3828.0,53.0,28.0,12,672.0,33.0,109.05,262.36,7.0,941.0,,9.0,2.0,4200.0,0.0,0.133832912727673,5.0,154.84,290.36,,1.0,247.52,404.0,12.0,4.4,3.0,38.0,12.0,607.79,3.0,0.0,1.0,4.4,220.19,303.0,,5100.0,5400.0,204.9625,220.19,54,182.0,842.0,0.219380082347677,0.0,,174.5075,0,440.48,84.0,-165.0,1.0,785.16,9.57,0.0,-26.0,0.0,0.0,440.38,2040.62,250.3,0.0
9186,201404,0,0.0,0.0,0.0,0.0,70.8,1582.0,,,800.0,,50.32,252.0,27.29,807.0,31.99,66.0,3300.0,8.0,3.0,12,287.0,4.0,,363.9,12.0,513.0,,12.0,-2.0,800.0,6.0,0.133832912727673,1.0,,402.56,0.0,-2.0,,132.0,12.0,0.0,0.0,11.0,12.0,191.03,0.0,0.0,-4.0,,167.34,513.0,159.96,5400.0,2200.0,167.34,,48,251.0,106.68,0.079926420595367,0.0,418.0,167.34,0,102.64,,-273.0,-4.0,,0.0,0.0,68.0,0.0,0.0,167.34,139.19,,0.0
9187,201402,1,16.0,0.0,0.0,0.0,,4225.0,,123.98,1000.0,451.0,,314.0,88.51,,28.48,77.0,1000.0,56.0,52.0,12,1509.0,60.0,90.33,,8.0,,738.0,10.0,,1000.0,14.0,0.133832912727673,8.0,619.9,,,,,453.0,9.0,,,8.0,12.0,495.28,,0.0,,,,,113.92,2000.0,,,,47,,287.08,0.079926420595367,,836.0,,0,235.7,5.0,,,451.66,,,57.0,,,,493.38,0.0,
9188,201405,0,24.0,0.0,0.0,0.0,103.3,607.0,,,500.0,,,,41.39,,16.98,,,,0.0,12,,0.0,,409.91,0.0,,241.0,0.0,,500.0,,0.133832912727673,0.0,,,,,,124.0,0.0,,,,0.0,124.17,,,,,,,16.98,500.0,500.0,,,41,407.0,49.88,-0.133343746407103,,,,1,,,,,,,,284.0,,,,108.3,,
9189,201405,1,0.0,0.0,0.0,0.0,49.02,1449.0,,,1226.0,172.0,,473.0,,57.0,,50.0,,1.0,0.0,12,10.0,0.0,45.91,343.14,10.0,28.0,,12.0,-2.0,3226.0,46.0,0.133832912727673,0.0,,,,-2.0,,,7.0,,-2.0,19.0,8.0,,-2.0,0.0,-2.0,0.0,,57.0,,2226.0,2226.0,,186.59,51,225.0,,0.156301087833759,,,,0,,6.0,-2.0,,173.84,,0.0,440.0,0.0,0.0,,,0.0,0.0
9191,201405,0,8.0,0.0,0.0,0.0,,1983.0,,,1000.0,304.0,,,,1006.0,,20.0,600.0,13.0,13.0,10,194.0,15.0,61.18,,4.0,888.0,768.0,4.0,16.0,1600.0,10.0,0.133832912727673,2.0,,,2.82,16.0,,,8.0,5.64,16.0,,9.0,,16.0,0.0,16.0,3.05,140.78,62.0,,3000.0,2500.0,140.78,152.41,46,,3.51,-0.016208722718011,7.42,418.0,121.55,0,,10.0,-36.0,16.0,305.93,6.9,0.0,929.0,0.0,0.0,281.56,0.0,0.0,0.0
9192,201408,0,18.0,0.0,0.0,0.0,51.58,2559.0,,,3000.0,133.0,,,47.49,326.0,,45.0,3000.0,16.0,8.0,12,975.0,20.0,66.97,154.74,3.0,0.0,728.0,3.0,2.0,6000.0,18.0,0.133832912727673,12.0,,,0.0,2.0,,189.0,0.0,0.0,2.0,,2.0,189.97,2.0,0.0,0.0,0.0,427.47,326.0,,6000.0,3000.0,427.47,427.47,72,154.0,269.92,0.721630021341369,0.0,418.0,427.47,1,,2.0,,0.0,133.94,,0.0,489.0,0.0,0.0,1282.41,325.74,0.0,0.0
9193,201404,0,41.0,0.0,0.0,2.0,76.96,623.0,98.32,134.07,570.0,,61.57,,90.97,,148.6,,,,0.0,12,,0.0,,153.93,0.0,,,0.0,,570.0,,0.133832912727673,0.0,646.72,263.91,,,294.97,240.0,0.0,,,,0.0,240.55,,,,,,,445.82,570.0,570.0,,,41,152.0,0.0,-0.133343746407103,,,,1,1436.89,,,,,,,-91.0,,,,55.61,,
9194,201406,0,4.0,0.0,0.0,0.0,43.58,2564.0,33.31,27.99,1800.0,296.0,,364.0,66.17,,18.71,190.0,,138.0,33.0,12,2051.0,37.0,86.94,217.94,11.0,,870.0,12.0,,1800.0,26.0,0.133832912727673,4.0,139.98,,,,109.97,230.0,12.0,,,16.0,12.0,231.93,,399.84,,,,,93.57,1800.0,1800.0,,,25,217.0,242.5,-0.411786729965823,,,,0,,23.0,,,301.9,,,1.0,,,,298.49,0.0,
9195,201407,0,87.0,0.0,2.0,2.0,192.4,1029.0,151.25,124.44,800.0,1232.0,,,124.04,,270.88,,,,0.0,5,,0.0,394.52,702.72,0.0,,119.0,0.0,,800.0,,0.133832912727673,0.0,389.85,,,,353.81,427.0,7.0,,,,10.0,430.91,,,,,,,952.95,800.0,800.0,,,23,698.0,752.57,-0.411786729965823,,,,0,800.0,37.0,,,1241.58,,,11.0,,,,1452.36,0.0,
9198,201406,0,16.0,0.0,0.0,0.0,,3924.0,,,1542.24,365.0,,171.0,51.38,1610.0,21.13,77.0,5000.0,119.0,56.0,12,2881.0,81.0,68.82,,6.0,1243.0,682.0,12.0,-1.0,3084.48,7.0,0.133832912727673,25.0,,,0.0,-1.0,,245.0,5.0,0.0,-1.0,7.0,9.0,359.66,-1.0,0.0,-1.0,0.0,159.28,382.0,147.91,2542.24,1542.24,159.28,159.28,47,,446.26,0.079926420595367,0.0,1254.0,159.28,0,778.35,8.0,-179.0,-11.0,550.56,0.0,0.0,191.0,0.0,0.0,637.12,338.93,184.67,0.0
9200,201401,0,51.0,0.0,0.0,1.0,,211.0,110.73,49.66,680.0,,,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,680.0,,0.0571981886428283,0.0,278.64,,,,407.0,,0.0,,,,0.0,,,,,,,,,1360.0,,,,66,,,0.534878115446101,,,,1,1009.2,,,,,,,30.0,,,,,,
9201,201407,0,70.0,0.0,1.0,1.0,93.17,2947.0,47.18,,1000.0,560.0,,1425.0,95.72,1463.0,11.99,317.0,8100.0,84.0,29.0,12,1741.0,40.0,129.8,581.4,9.0,1139.0,164.0,12.0,45.0,1000.0,19.0,0.133832912727673,11.0,,,7.14,45.0,235.95,443.0,9.0,14.28,45.0,56.0,12.0,448.79,45.0,239.94,45.0,,357.24,363.0,35.99,6155.76,6300.0,357.24,357.24,43,428.0,321.55,-0.059298901120992,7.14,1672.0,326.785,0,4097.12,27.0,-192.0,45.0,613.55,28.26,1.0,249.0,1.0,4.0,2143.44,345.43,47.87,4.0
9202,201405,0,72.0,0.0,1.0,9.0,103.61,884.0,35.99,,1106.4,440.0,91.47,,86.34,,25.98,,1437.65,,0.0,12,,0.0,133.43,364.85,0.0,,,0.0,,1106.4,,0.133832912727673,0.0,,152.96,,,35.99,174.0,3.0,,,,5.0,175.1,,,,,,,51.97,1106.4,1106.4,,,33,361.0,297.95,-0.354107585360257,,,,1,154.74,18.0,,,506.46,,,126.0,,,,1389.7,63.28,
9203,201401,0,18.0,0.0,0.0,0.0,,1606.0,116.55,106.24,150.0,,35.77,,,,,40.0,,5.0,5.0,7,98.0,6.0,,,0.0,,,0.0,,150.0,,0.133832912727673,1.0,355.42,286.16,,,582.82,,0.0,,,,0.0,,,0.0,,,,,,300.0,,,,43,,,-0.059298901120992,,418.0,,1,733.82,,,,,,,23.0,,,,,,
9204,201406,1,174.0,3.0,1.0,1.0,179.66,485.0,235.26,84.36,1000.0,,,,90.74,288.0,212.7,,2000.0,,0.0,12,,0.0,,724.1,0.0,3.0,,0.0,34.0,3000.0,,0.090634138151029,0.0,674.88,,4.43,34.0,948.07,465.0,0.0,4.43,34.0,,0.0,693.96,34.0,,34.0,13.29,221.52,288.0,937.71,3000.0,1000.0,221.52,221.52,45,650.0,,-0.0304781166421273,,,,1,694.08,,-3.0,34.0,,,1.0,-60.0,1.0,1.0,221.52,,,1.0
9206,201402,1,170.0,3.0,1.0,6.0,79.96,1482.0,86.96,52.65,1000.0,86.0,31.58,149.0,28.79,,,38.0,,4.0,0.0,12,95.0,1.0,61.96,139.93,7.0,,,11.0,,1000.0,12.0,0.133832912727673,1.0,131.96,117.94,,,219.93,28.0,1.0,,,8.0,4.0,28.79,,0.0,,,,,,2000.0,,,,38,136.0,51.08,-0.231735369185606,,,,1,1671.11,4.0,,,87.95,,,44.0,,,,116.19,0.0,
9209,201401,0,0.0,0.0,0.0,0.0,232.56,3601.0,131.56,201.84,600.0,586.0,76.63,1316.0,114.32,,40.98,225.0,1000.0,204.0,60.0,12,4402.0,70.0,125.74,1292.25,12.0,,,12.0,,600.0,100.0,0.133832912727673,10.0,1475.58,301.9,,,604.65,493.0,11.0,,,67.0,12.0,563.98,,199.96,,,,,189.97,1200.0,1000.0,,,60,1227.0,849.04,0.357323965312407,,1254.0,,0,1686.11,21.0,,,845.22,,,-39.0,,,,574.4,256.68,
9210,201405,0,189.0,11.0,1.0,1.0,,1947.0,21.02,20.4,1000.0,415.0,49.18,262.0,,,50.59,153.0,,45.0,11.0,12,1140.0,16.0,90.5,,7.0,,491.0,7.0,,1000.0,15.0,0.133832912727673,5.0,102.0,365.97,,,105.17,,7.0,,,10.0,10.0,,,199.9,,,,,299.79,1000.0,1000.0,,,58,,429.14,0.357323965312407,,1672.0,,0,70.96,13.0,,,417.86,,,4.0,,,,2801.48,0.0,
9211,201405,0,16.0,0.0,0.0,0.0,76.36,1559.0,,,1200.0,,,,,,,42.0,1700.0,7.0,3.0,12,472.0,6.0,,534.52,5.0,,286.0,7.0,,3300.0,,0.133832912727673,3.0,,,,,,,0.0,,,,0.0,,,0.0,,,,,,1200.0,1200.0,,,60,363.0,,0.357323965312407,,,,1,,,,,,,,435.0,,,,,,
9212,201408,0,56.0,0.0,0.0,1.0,37.15,358.0,98.31,16.22,1876.17,,14.8,,,,43.31,,,,0.0,12,,0.0,,260.05,0.0,,,0.0,,1876.17,,0.090634138151029,0.0,113.54,103.6,,,748.28,,0.0,,,,0.0,,,,,,,,89.96,1876.17,1876.17,,,41,175.0,,-0.133343746407103,,,,1,95.2,,,,,,,-82.0,,,,,,
9213,201405,1,21.0,0.0,0.0,0.0,52.0,2631.0,,,2066.91,,,,43.94,485.0,,,3271.5,53.0,20.0,12,618.0,30.0,,104.0,1.0,117.0,499.0,1.0,13.0,5066.91,0.0,0.133832912727673,10.0,,,4.55,5.0,,207.0,0.0,9.1,13.0,,0.0,307.58,13.0,,3.0,0.0,227.71,34.0,,4657.41,3566.91,227.71,318.98,38,104.0,92.76,-0.231735369185606,9.1,,227.71,1,,,-26.0,3.0,,9.1,0.0,497.0,0.0,0.0,455.42,138.42,,0.0
9215,201405,1,0.0,0.0,0.0,0.0,54.48,932.0,85.27,,1300.0,314.0,43.32,,68.94,712.0,136.16,0.0,4000.0,,0.0,12,,0.0,64.53,217.95,0.0,380.0,,0.0,1.0,1300.0,0.0,0.133832912727673,0.0,,129.98,4.71,1.0,596.89,259.0,8.0,4.71,1.0,,9.0,367.63,1.0,0.0,1.0,0.0,235.42,380.0,327.53,3800.0,4800.0,235.42,235.42,44,217.0,203.49,-0.059298901120992,4.71,,222.605,0,895.94,12.0,-67.0,1.0,420.28,0.0,0.0,128.0,0.0,0.0,470.84,181.02,104.4,0.0
9216,201402,0,31.0,0.0,0.0,3.0,43.29,1228.0,62.53,27.47,500.0,296.0,31.22,346.0,42.48,770.0,31.79,0.0,1600.0,,0.0,12,,0.0,143.91,303.03,3.0,401.0,,4.0,31.0,500.0,0.0,0.133832912727673,0.0,274.7,109.95,0.0,31.0,385.76,148.0,8.0,3.66,31.0,20.0,12.0,149.96,31.0,0.0,31.0,5.49,91.71,401.0,95.38,1624.26,912.13,91.71,91.71,42,238.0,254.0,-0.0737564789495467,1.83,,91.71,0,552.93,12.0,-9.0,23.0,301.88,7.78,5.0,36.0,5.0,5.0,275.13,1117.93,0.0,5.0
9217,201404,0,21.0,0.0,0.0,0.0,,297.0,30.59,83.16,807.86,,,,,,54.0,,,,0.0,12,,0.0,,,0.0,,,0.0,,807.86,,0.090634138151029,0.0,415.84,,,,152.98,,0.0,,,,0.0,,,,,,,,54.0,807.86,807.86,,,47,,,0.079926420595367,,,,1,684.92,,,,,,,24.0,,,,,,
9218,201403,1,0.0,0.0,0.0,0.0,,832.0,,,2759.03,171.0,,,46.37,424.0,,,1657.06,,0.0,12,,0.0,48.04,,0.0,343.0,,0.0,23.0,2759.03,0.0,0.133832912727673,0.0,,,21.6,20.0,,231.0,2.0,21.6,23.0,,3.0,231.89,23.0,,20.0,28.8,360.22,343.0,,5587.56,4759.03,329.825,360.22,39,,146.3,-0.231735369185606,7.2,,287.272,1,,7.0,-220.0,19.0,172.75,0.0,2.0,618.0,2.0,2.0,1080.66,110.04,0.0,2.0
9219,201406,0,6.0,0.0,0.0,0.0,23.55,1651.0,69.09,,1500.0,439.0,,499.0,51.73,1474.0,47.48,125.0,3488.16,22.0,5.0,12,464.0,6.0,91.37,164.85,11.0,1099.0,814.0,12.0,11.0,1500.0,59.0,0.133832912727673,1.0,,,0.0,11.0,393.99,190.0,11.0,5.88,11.0,23.0,12.0,296.11,11.0,319.9,11.0,2.94,147.16,348.0,332.36,5258.86,3500.0,147.16,147.16,74,106.0,374.25,0.721630021341369,0.0,,147.16,0,277.52,29.0,-56.0,5.0,677.35,17.64,0.0,101.0,0.0,0.0,441.48,358.4,234.48,0.0
9222,201407,0,15.0,0.0,0.0,0.0,90.97,515.0,19.79,19.99,1500.0,,74.16,,,,19.99,,,,0.0,7,,0.0,,374.89,0.0,,372.0,0.0,,3000.0,,0.090634138151029,0.0,99.98,262.91,,,98.98,,0.0,,,,0.0,,,,,,,,59.99,1500.0,1500.0,,,50,373.0,,0.156301087833759,,,,1,203.52,,,,,,,11.0,,,,,,
9223,201404,1,168.0,3.0,1.0,2.0,,149.0,35.86,27.45,500.0,,29.24,,,,,,,,0.0,12,,0.0,,,0.0,,,0.0,,500.0,,0.0571981886428283,0.0,192.15,204.68,,,251.02,,0.0,,,,0.0,,,,,,,,,500.0,,,,39,,,-0.231735369185606,,,,1,158.6,,,,,,,-92.0,,,,,,
9224,201403,0,51.0,0.0,0.0,1.0,59.99,1211.0,,,1258.36,432.0,155.94,159.0,58.86,,,,,,0.0,12,,0.0,100.14,119.99,2.0,,328.0,3.0,,1258.36,,0.133832912727673,0.0,,311.9,,,,289.0,8.0,,,3.0,10.0,412.02,,,,,,,,1258.36,1258.36,,,56,119.0,153.75,0.242879678877368,,,,0,530.03,21.0,,,436.85,,,126.0,,,,116.24,0.0,
9225,201405,0,0.0,0.0,0.0,0.0,67.04,2483.0,92.46,,2000.0,1069.0,67.32,766.0,84.9,1206.0,205.36,113.0,10000.0,34.0,26.0,12,2006.0,29.0,237.29,344.34,10.0,869.0,,11.0,-2.0,3991.09,27.0,0.133832912727673,3.0,,296.3,0.0,-2.0,647.22,274.0,12.0,0.0,-2.0,16.0,12.0,359.45,-1.0,383.92,-2.0,0.0,280.85,385.0,1032.96,13068.48,3867.12,280.85,280.85,63,244.0,936.16,0.412255795406189,0.0,418.0,280.85,0,5431.51,44.0,-536.0,-3.0,1454.47,0.0,0.0,69.0,0.0,0.0,842.55,882.67,379.76,0.0
9226,201402,0,0.0,0.0,0.0,0.0,81.48,2076.0,32.49,113.94,1500.0,238.0,50.97,910.0,91.97,,45.58,102.0,,27.0,18.0,12,1179.0,20.0,79.46,439.83,10.0,,,12.0,,1500.0,24.0,0.133832912727673,2.0,341.84,101.95,,,54.99,459.0,8.0,,,17.0,12.0,459.88,,0.0,,,,,227.9,3000.0,,,,49,437.0,460.73,0.079926420595367,,2090.0,,0,5053.95,5.0,,,239.89,,,42.0,,,,550.44,0.0,
9227,201402,1,26.0,0.0,0.0,0.0,58.8,4339.0,,,1000.0,,,,32.91,,,,,35.0,21.0,10,642.0,33.0,,213.9,0.0,,477.0,0.0,,1000.0,,0.133832912727673,12.0,,,,,,154.0,0.0,,,,0.0,155.65,,,,,,,,2000.0,,,,33,212.0,57.45,-0.354107585360257,,,,1,,,,,,,,465.0,,,,94.55,,
9228,201403,1,124.0,2.0,1.0,1.0,25.32,915.0,,,1600.0,125.0,,,,165.0,,,700.0,,0.0,12,,0.0,62.97,75.98,0.0,0.0,280.0,0.0,22.0,1600.0,,0.133832912727673,0.0,,,,22.0,,,3.0,7.92,22.0,,4.0,,22.0,,22.0,11.88,197.92,165.0,,3000.0,1600.0,,197.92,46,75.0,,-0.016208722718011,,,,0,,2.0,,19.0,125.94,,1.0,433.0,1.0,1.0,395.84,,0.0,1.0
9229,201402,1,128.0,2.0,1.0,1.0,87.9,840.0,68.15,98.13,1000.0,372.0,,,23.64,148.0,13.32,,100.0,,0.0,12,,0.0,120.67,364.1,0.0,36.0,,0.0,21.0,1100.0,,0.133832912727673,0.0,387.09,,,21.0,198.96,39.0,3.0,0.0,21.0,,4.0,40.97,21.0,,21.0,1.04,52.2,148.0,39.98,2200.0,,,52.2,46,304.0,208.5,-0.016208722718011,,,,1,229.0,15.0,-5.0,-4.0,440.56,,1.0,-27.0,1.0,1.0,52.2,123.08,65.69,1.0
9231,201406,0,64.0,0.0,4.0,0.0,60.84,1706.0,,,1000.0,359.0,62.78,323.0,71.53,,64.72,114.0,,13.0,4.0,12,525.0,9.0,83.99,304.23,6.0,,856.0,11.0,,1000.0,47.0,0.133832912727673,5.0,,313.91,,,,286.0,6.0,,,17.0,9.0,286.15,,0.0,,,,,194.18,1000.0,1000.0,,,33,304.0,372.43,-0.354107585360257,,836.0,,0,836.64,7.0,,,359.98,,,173.0,,,,448.86,0.0,
